date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:09:35	7965/7965	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/img/footer-bg.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/img/footer-bg.jpg	(from https://bitplex-global.co/?a=login)
07:09:36	84322/84322	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/jquery.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/jquery.min.js	(from https://bitplex-global.co/?a=login)
07:09:36	19239/19239	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/popper.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/popper.min.js	(from https://bitplex-global.co/?a=login)
07:09:36	93064/93064	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/bootstrap.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/bootstrap.min.js	(from https://bitplex-global.co/?a=login)
07:09:37	1513/1513	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/theme-option.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/theme-option.js	(from https://bitplex-global.co/?a=login)
07:09:37	8051/8051	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/waypoints.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/waypoints.min.js	(from https://bitplex-global.co/?a=login)
07:09:38	1074/1074	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/jquery.counterup.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/jquery.counterup.min.js	(from https://bitplex-global.co/?a=login)
07:09:38	15516/15516	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/modernizer.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/modernizer.min.js	(from https://bitplex-global.co/?a=login)
07:09:39	20224/20224	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/magnific-popup.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/magnific-popup.min.js	(from https://bitplex-global.co/?a=login)
07:09:39	80905/80905	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/cube-portfolio.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/cube-portfolio.min.js	(from https://bitplex-global.co/?a=login)
07:09:40	53661/53661	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/owl.carousel.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/owl.carousel.min.js	(from https://bitplex-global.co/?a=login)
07:09:40	8183/8183	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/wow.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/wow.min.js	(from https://bitplex-global.co/?a=login)
07:09:41	68265/68265	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/jquery-fancybox.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/jquery-fancybox.min.js	(from https://bitplex-global.co/?a=login)
07:09:41	8415/8415	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/jquery.slicknav.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/jquery.slicknav.min.js	(from https://bitplex-global.co/?a=login)
07:09:42	12637/12637	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/steller.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/steller.min.js	(from https://bitplex-global.co/?a=login)
07:09:42	2299/2299	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/easing.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/easing.min.js	(from https://bitplex-global.co/?a=login)
07:09:42	2035/2035	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/jquery.scrollUp.min.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/jquery.scrollUp.min.js	(from https://bitplex-global.co/?a=login)
07:09:43	5643/5643	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/js/main.js	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/js/main.js	(from https://bitplex-global.co/?a=login)
07:09:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:09:43%20GMT	https://bitplex-global.co/index.html@a=signup.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index.html@a=signup.html	(from https://bitplex-global.co/?a=faq)
07:09:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:09:43%20GMT	https://bitplex-global.co/index.html@a=forgot_password.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/index.html@a=forgot_password.html	(from https://bitplex-global.co/?a=faq)
07:09:45	101764/101764	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/111-nm-person-looking-at-graphs-on-computer-tease-170601.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/111-nm-person-looking-at-graphs-on-computer-tease-170601.jpg	(from https://bitplex-global.co/?a=crypto_trading)
07:09:47	436727/436727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/what-is-an-investment-portfolio.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/what-is-an-investment-portfolio.jpg	(from https://bitplex-global.co/?a=binary_options)
07:09:48	167379/167379	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/wvNAb3.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/wvNAb3.jpg	(from https://bitplex-global.co/?a=binary_options)
07:09:48	47770/47770	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/happy-family.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/happy-family.jpg	(from https://bitplex-global.co/?a=real_estate)
07:09:48	68594/68594	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/img/image2_2.jpg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/img/image2_2.jpg	(from https://bitplex-global.co/?a=retirement)
07:09:50	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.eot	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.eot	(from https://bitplex-global.co/css/font-awesome.css)
07:09:50	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/fontawesome-webfontd41dd41d.eot	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/fontawesome-webfontd41dd41d.eot	(from https://bitplex-global.co/css/font-awesome.css)
07:09:50	56780/56780	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.woff2	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.woff2	(from https://bitplex-global.co/css/font-awesome.css)
07:09:50	71508/71508	---M--	200	added ('OK')	font/woff	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.woff	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.woff	(from https://bitplex-global.co/css/font-awesome.css)
07:09:51	122092/122092	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.ttf	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.ttf	(from https://bitplex-global.co/css/font-awesome.css)
07:09:51	313398/313398	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.svg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/fontawesome-webfonte0a5e0a5.svg	(from https://bitplex-global.co/css/font-awesome.css)
07:09:51	86798/86798	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/flaticon.eot	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/flaticon.eot	(from https://bitplex-global.co/css/flaticon.css)
07:09:52	86798/86798	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/flaticond41dd41d.eot	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/flaticond41dd41d.eot	(from https://bitplex-global.co/css/flaticon.css)
07:09:52	53892/53892	---M--	200	added ('OK')	font/woff	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/flaticon.woff	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/flaticon.woff	(from https://bitplex-global.co/css/flaticon.css)
07:09:52	86620/86620	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/flaticon.ttf	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/flaticon.ttf	(from https://bitplex-global.co/css/flaticon.css)
07:09:53	50022/50022	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:06%20GMT	https://bitplex-global.co/css/owl.video.play.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/owl.video.play.html	(from https://bitplex-global.co/css/owl.css)
07:09:53	581125/581125	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/fonts/flaticon.svg	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/fonts/flaticon.svg	(from https://bitplex-global.co/css/flaticon.css)
07:09:54	413/413	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/images/cross-out.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/images/cross-out.png	(from https://bitplex-global.co/css/owl.css)
07:09:54	7006/7006	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/css/images/ui-icons_444444_256x240.png	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/images/ui-icons_444444_256x240.png	(from https://bitplex-global.co/css/jquery-ui.css)
07:09:55	50138/50138	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:06%20GMT	https://bitplex-global.co/css/images/ui-icons_777620_256x240.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/images/ui-icons_777620_256x240.html	(from https://bitplex-global.co/css/jquery-ui.css)
07:09:55	50138/50138	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/images/ui-icons_cc0000_256x240.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/images/ui-icons_cc0000_256x240.html	(from https://bitplex-global.co/css/jquery-ui.css)
07:09:56	50138/50138	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/images/ui-icons_777777_256x240.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/images/ui-icons_777777_256x240.html	(from https://bitplex-global.co/css/jquery-ui.css)
07:09:56	50006/50006	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/css/mCSB_buttons.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/css/mCSB_buttons.html	(from https://bitplex-global.co/css/jquery.mCustomScrollbar.min.css)
07:09:57	21163/21163	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/as/img/cbp-sprite.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/img/cbp-sprite.html	(from https://bitplex-global.co/as/css/cube-portfolio.min.css)
07:09:59	165742/165742	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.eot@v=4.7.0	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.eot@v=4.7.0	(from https://bitplex-global.co/as/css/font-awesome.min.css)
07:10:00	77160/77160	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.woff2@v=4.7.0	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.woff2@v=4.7.0	(from https://bitplex-global.co/as/css/font-awesome.min.css)
07:10:00	165742/165742	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/fonts/fontawesome-webfontd41dd41d.eot@	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/fonts/fontawesome-webfontd41dd41d.eot@	(from https://bitplex-global.co/as/css/font-awesome.min.css)
07:10:01	98024/98024	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.woff@v=4.7.0	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.woff@v=4.7.0	(from https://bitplex-global.co/as/css/font-awesome.min.css)
07:10:02	165548/165548	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.ttf@v=4.7.0	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.ttf@v=4.7.0	(from https://bitplex-global.co/as/css/font-awesome.min.css)
07:10:02	21187/21187	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:11:08%20GMT	https://bitplex-global.co/as/css/owl.video.play.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/css/owl.video.play.html	(from https://bitplex-global.co/as/css/owl.carousel.min.css)
07:10:03	444379/444379	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2021%20Nov%202022%2011:01:34%20GMT	https://bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.svg@v=4.7.0	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/as/fonts/fontawesome-webfont3e6e3e6e.svg@v=4.7.0	(from https://bitplex-global.co/as/css/font-awesome.min.css)
07:10:04	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:10:03%20GMT	https://bitplex-global.co/www.google-analytics.com/analytics.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/www.google-analytics.com/analytics.html	(from https://bitplex-global.co/css/owl.video.play.html)
07:10:04	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:10:03%20GMT	https://bitplex-global.co/externalda8f.html?link=https://expert-themes.com/wp-admin/admin-ajax.php	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/externalda8fda8f.html	(from https://bitplex-global.co/css/owl.video.play.html)
07:10:05	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202024%2006:10:04%20GMT	https://bitplex-global.co/widget-v4.tidiochat.com/1_41_0/static/js/render.a478aa31d5aa269539da.html	C:/Users/Success%20Emmanuel/Desktop/bitcoin/bitplex-global.co/widget-v4.tidiochat.com/1_41_0/static/js/render.a478aa31d5aa269539da.html	(from https://bitplex-global.co/css/owl.video.play.html)
